품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
199401316,세리콘정(아세트아미노펜),Sericon Tab.(Acetaminophen),오스틴제약(주),"Austin pharm.co.,Ltd",1994-06-21,의약품,24,정상,,아세트아미노펜,"크로스카르멜로오스나트륨,미결정셀룰로오스,포비돈,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,장방형,,,17.5,7,N,"8806543014403,8806543014410,8806543014427,8806543014434,8806543014441",N02BE01,,199401316,,Acetaminophen
199703385,세아트정(아세트아미노펜)(수출용),Ceat Tab.(for export),한국코러스(주),"Hankook Korus Pharm. Co., Ltd",1997-12-23,의약품,108,정상,,아세트아미노펜,"스테아르산 마그네슘,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,8806472002908,N02BE01,,,,Acetaminophen
201306379,세타돌세미정,Cetadol Semi Tab.,동성제약(주),"DONGSUNG BIO PHARM. CO., LTD",2013-03-22,의약품,5017,정상,,트라마돌염산염/아세트아미노펜,"미결정셀룰로오스,스테아르산마그네슘,카르나우바납,전호화전분,옥수수전분,전분글리콜산나트륨,오파드라이 노란색(85F12347)",,전문의약품,완제의약품,허가,제조,,장방형,,,12.12,5.1,N,"8806432023806,8806432023813,8806432023820",N02AJ13,,,,Tramadol Hydrochloride/Acetaminophen
200710808,세타돌정,Cetadol Tab.,동성제약(주),"DONGSUNG BIO PHARM. CO., LTD",2007-09-27,의약품,416,정상,,트라마돌염산염/아세트아미노펜,"미결정셀룰로오스,스테아르산마그네슘,카르나우바납,전호화전분,옥수수전분,전분글리콜산나트륨,오파드라이 노란색(85F12347)",,전문의약품,완제의약품,신고,제조,,장방형,,,15.6,6.5,N,"8806432005406,8806432005413,8806432005420,8806432005437",N02AJ13,200710808,,,Tramadol Hydrochloride/Acetaminophen
200804796,세타마돌세미정,Cetamadol Semi Tab.,일동제약(주),"Ildong Pharmaceutical Co., Ltd.",2008-04-28,의약품,536,정상,,트라마돌염산염/아세트아미노펜,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,히드록시프로필셀룰로오스,오파드라이 Ⅱ 노란색(85F42086)",,전문의약품,완제의약품,신고,제조,,장방형,,,10.14,5.58,N,"8806429027206,8806429027213,8806429027220,8806429027237",N02AJ13,,,,Tramadol Hydrochloride/Acetaminophen
200804562,세타마돌정,Cetamadol Tab.,일동제약(주),"Ildong Pharmaceutical Co., Ltd.",2008-04-23,의약품,535,정상,,트라마돌염산염/아세트아미노펜,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,히드록시프로필셀룰로오스,오파드라이 Ⅱ 노란색(85F42086)",,전문의약품,완제의약품,신고,제조,,장방형,,,13.35,7.31,N,"8806429027107,8806429027114,8806429027121,8806429027138,8806429027145,8806429027152",N02AJ13,,,,Tramadol Hydrochloride/Acetaminophen
201906975,세타펜8시간이알서방정650밀리그램(아세트아미노펜),Cetaphen 8hr ER Tab. 650mg,(주)보령바이오파마,"Boryung Biopharma Co, Ltd.",2019-09-30,의약품,5166,정상,,아세트아미노펜,"탭쉴드흰색 11W001,미결정셀룰로오스,스테아르산마그네슘,포비돈,전호화전분,옥수수전분,전분글리콜산나트륨,히드록시에틸셀룰로오스,히드록시프로필셀룰로오스",,일반의약품,완제의약품,허가,제조,,타원형,,,19.2,7.7,N,"8806705019109,8806705019123,8806705019130,8806705019116",N02BE01,,201906975,,Acetaminophen
200200662,세토펜8시간이알서방정(아세트아미노펜),Setopen 8 hours ER Tab.,삼아제약(주),"SAMA PHARM Co., LTD.",2002-05-31,의약품,83,정상,,아세트아미노펜,"저치환도히드록시프로필셀룰로오스,크로스포비돈,히프로멜로오스,유당수화물,이산화규소,폴리에틸렌글리콜6000,산화티탄,스테아르산마그네슘,콜로이드성이산화규소,탤크,전분글리콜산나트륨,루디프레스,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,장방형,,,19.1,7.7,N,"8806457008505,8806457008512,8806457008529,8806457008536",N02BE01,,200200662,,Acetaminophen
201308957,세토펜건조시럽(아세트아미노펜),Setopen Dry Syrup,삼아제약(주),"SAMA PHARM Co., LTD.",2013-08-22,의약품,5036,정상,,아세트아미노펜,"바닐라향코튼,시트르산,아스파탐,수크랄로스,포비돈,콜로이드성이산화규소,효소처리스테비아,딸기향코튼,D-만니톨,아세설팜칼륨",,일반의약품,완제의약품,허가,제조,,,,,,,N,"8806457026004,8806457026011",N02BE01,,201308957,,Acetaminophen
199300891,세토펜정(아세트아미노펜),Setopen Tab.,삼아제약(주),"SAMA PHARM Co., LTD.",1993-12-21,의약품,3,정상,,아세트아미노펜,"미결정셀룰로오스,아스파탐,암모니오메타크릴레이트공중합체,콜로이드성이산화규소,스테아르산마그네슘,딸기향코튼,D-만니톨,루디프레스,시트르산트리에틸",,일반의약품,완제의약품,신고,제조,,장방형,,,12.14,4.4,N,"8806457008604,8806457008611,8806457008628",N02BE01,,199300891,,Acetaminophen
199600770,세토펜정325밀리그램(아세트아미노펜),Setopen Tab. 325mg,삼아제약(주),"SAMA PHARM Co., LTD.",1996-10-04,의약품,6,정상,,아세트아미노펜,"저치환도히드록시프로필셀룰로오스,스테아르산,유당수화물,아스파탐,암모니오메타크릴레이트공중합체,콜로이드성이산화규소,스테아르산마그네슘,딸기향코튼,히드록시프로필셀룰로오스,시트르산트리에틸",,일반의약품,완제의약품,신고,제조,,원형,,,11.2,11.2,N,"8806457008703,8806457008710,8806457008727",N02BE01,,199600770,,Acetaminophen
199300892,세토펜정80밀리그램(아세트아미노펜),Setopen Tab. 80mg,삼아제약(주),"SAMA PHARM Co., LTD.",1993-12-18,의약품,9,정상,,아세트아미노펜,"저치환도히드록시프로필셀룰로오스,코포비돈,적색40호 알루미늄레이크,아스파탐,스테아르산마그네슘,콜로이드성이산화규소,암모니오메타크릴레이트공중합체,탤크,딸기향코튼,D-만니톨,루디프레스,시트르산트리에틸",,일반의약품,완제의약품,신고,제조,,장방형,,,10.2,5.1,N,"8806457008802,8806457008819,8806457008826",N02BE01,,199300892,,Acetaminophen
199800888,세토펜현탁액(아세트아미노펜),Setopen Suspension,삼아제약(주),"SAMA PHARM Co., LTD.",1998-07-25,의약품,25,정상,,아세트아미노펜,"프로필렌글리콜,벤조산나트륨,시트르산수화물,부틸파라벤,핑크분말디비,미결정셀룰로오스·카르복시메틸셀룰로오스나트륨,수크랄로스,말티톨시럽,에데트산나트륨수화물,잔탄검,효소처리스테비아,체리향,D-소르비톨액,아세설팜칼륨,농글리세린,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806457008901,8806457008918",N02BE01,,199800888,,Acetaminophen
201800115,세파콜과립,,(주)아이월드제약,"i-World Pharm Co., Ltd.",2018-01-09,의약품,664,정상,,갈근탕엑스(10→1)/아세트아미노펜/아스코르브산/리보플라빈,"유당수화물,콜로이드성이산화규소,옥수수전분",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806696049109,8806696049123,8806696049116",R05X,,201800115,,Galgeuntang Extract (10→1)/Acetaminophen/Ascorbic Acid/Riboflavin
201804692,세파콜에프캡슐,,(주)아이월드제약,"i-World Pharm Co., Ltd.",2018-11-27,의약품,692,정상,,갈근탕건조엑스[10→1]/아세트아미노펜/아스코르브산/카페인무수물/클로르페니라민말레산염/클로페라스틴염산염/구아이페네신/리보플라빈,"유당수화물,이산화규소,스테아르산마그네슘,탤크,캡슐",,일반의약품,완제의약품,신고,제조,,장방형,,,19.3,6.4,N,"8806696052017,8806696052000",R05X,,201804692,,Galgeuntang Dried Extract (10→1)/Acetaminophen/Ascorbic Acid/Anhydrous Caffeine/Chlorpheniramine Maleate/Cloperastine Hydrochloride/Guaifenesin/Riboflavin
200000171,센스콜정,,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2000-12-21,의약품,67,폐업,2023-09-27,아스코르빈산/아세트아미노펜/리보플라빈/갈근탕엑스(10→1),"유당,옥수수전분",,일반의약품,완제의약품,신고,제조,,,,,,,N,8806581008808,N02B,,,,Ascorbic Acid/Acetaminophen/Riboflavin/Galgeuntang Extract (10→1)
199500536,셀라펜정,Cellafen Tablet,알리코제약(주),"Korea Arlico Pharm Co.,Ltd.",1995-04-20,의약품,475,취하,2023-09-20,클로르족사존/아세트아미노펜,"미결정셀룰로오스,히프로멜로오스,폴리에틸렌글리콜6000,산화티탄,스테아르산마그네슘,탤크,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806496013300,8806560032909,8806560032916",M03BB53,,199500536,,Chlorzoxazone/Acetaminophen
202000797,소부날에이정,Sobnal A Tab.,진양제약(주),"JINYANG PHARM CO.,LTD.",2020-02-10,의약품,5134,정상,,아세트아미노펜/소브레롤,"오파드라이II흰색(85F18422),크로스포비돈,코포비돈,유당수화물,포비돈,제이인산칼슘,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘",,일반의약품,완제의약품,허가,제조,,타원형,,,15.5,7.6,N,"8806503040206,8806503040213,8806503040220,8806503040237",R05CB10,,202000797,,Acetaminophen/Sobrerol
200101598,소아용게보린-아이츄정(아세트아미노펜제피세립)(수출용),Gewerin- i Chew. Tab. for Children,삼진제약(주),"SAMJIN PHARM.CO.,LTD",2001-10-18,의약품,245,취하,2025-01-17,아세트아미노펜제피세립,"디만니톨,적색40호 알루미늄레이크,아스파탐,에칠셀룰로오스,스테아린산마그네슘,딸기향SJ-B",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806478013700,8806478013717,8806478013724",N02BE01,,,,Microencapsulated Acetaminophen
202000542,소울트라세미정,Soultra Semi Tab.,주식회사더유제약,"Theu PHARMACEUTICAL Co., Ltd.",2020-02-03,의약품,82,유효기간만료,2025-02-03,트라마돌염산염/아세트아미노펜,"라우릴황산나트륨,오파드라이노란색(85F12347),미결정셀룰로오스,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8800570007506,8800570007513,8800570007520",N02AJ13,202000542,,,Tramadol Hydrochloride/Acetaminophen
202000541,소울트라정,Soultra Tab.,주식회사더유제약,"Theu PHARMACEUTICAL Co., Ltd.",2020-02-03,의약품,81,정상,,트라마돌염산염/아세트아미노펜,"라우릴황산나트륨,오파드라이노란색(85F12347),미결정셀룰로오스,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,장방형,,,15.5,6.4,N,"8800570007407,8800570007414,8800570007421",N02AJ13,202000541,,,Tramadol Hydrochloride/Acetaminophen
200401321,속코정,Sokco Tab.,일양약품(주),"IL-YANG PHARM. CO., LTD.",2004-08-26,의약품,374,정상,,아세트아미노펜/수도에페드린염산염/트리프롤리딘염산염수화물,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,히프로멜로오스,폴리에틸렌글리콜6000,산화티탄,스테아르산마그네슘,탤크,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,장방형,,,16.1,8.1,N,"8806417007807,8806417007814,8806417007821",R01BA52,,200401321,,Acetaminophen/Pseudoephedrine Hydrochloride/Triprolidine Hydrochloride Hydrate
200708682,속콜골드뉴캡슐(수출용),Sokcol Gold New Capsule,일양약품(주),"IL-YANG PHARM. CO., LTD.",2007-07-26,의약품,604,취하,2024-05-03,아세트아미노펜/dl-메틸에페드린염산염/덱스트로메토르판브롬화수소산염수화물/클로르페니라민말레산염/구아이페네신/카페인무수물/티아민질산염/리보플라빈/감초건조엑스/제피아스코르브산,"포비돈,스테아르산마그네슘,경질무수규산,탤크,만니톨,경질캡슐",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806417007906,8806417007913",R05FA,,200708682,,Acetaminophen/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate/Guaifenesin/Anhydrous Caffeine/Thiamine Nitrate/Riboflavin/Glycyrrhiza Dried Extract/Ascorbic Acid Coated
202300978,속콜시럽,Sokcol syrup,일양약품(주),"IL-YANG PHARM. CO., LTD.",2023-03-21,의약품,5265,정상,,아세트아미노펜/클로르페니라민말레산염/dl-메틸에페드린염산염/구아이페네신/카페인무수물/티페피딘히벤즈산염,"프로필렌글리콜,시트르산수화물,벤조산나트륨,애플민트향(514165),에데트산디나트륨,자일리톨,염화나트륨,수크랄로스,포비돈,효소처리스테비아,잔탄검,시트르산나트륨수화물,적색40호,D-소르비톨액,오렌지엣센스(B-4515),아세설팜칼륨,농글리세린,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806417062509,8806417062516,8806417062523",R05X,,202300978,,Acetaminophen/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride/Guaifenesin/Anhydrous Caffeine/Tipepidine Hibenzate
200903727,속콜파워연질캡슐(수출용),Sokcol Power Soft Capsule,일양약품(주),"IL-YANG PHARM. CO., LTD.",2009-05-26,의약품,652,취하,2024-05-03,아세트아미노펜/수도에페드린염산염/클로르페니라민말레산염,"프로필렌글리콜,황색5호,폴리에틸렌글리콜400,솔비톨스페샬글리세린블렌드,젤라틴,포비돈,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806417029700,8806417029717",R05X,,,,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate
202103770,속콜펜정,Sokcolpen Tab.,일양약품(주),"IL-YANG PHARM. CO., LTD.",2021-05-11,의약품,5229,정상,,아세트아미노펜/카페인무수물/에텐자미드,"폴리에틸렌글리콜 6000,저치환도히드록시프로필셀룰로오스,히프로멜로오스,유당수화물,크로스카멜로오스나트륨,스테아르산마그네슘,경질무수규산,탤크,황색203호,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,장방형,,,18.0,9.0,N,"8806417059806,8806417059813",N02BE51,,202103770,,Acetaminophen/Anhydrous Caffeine/Ethenzamide
201103683,속콜플러스연질캡슐,Sokcol Plus Soft Cap.,일양약품(주),"IL-YANG PHARM. CO., LTD.",2011-06-03,의약품,5037,정상,,아세트아미노펜/카페인무수물/구아이페네신/dl-메틸에페드린염산염/클로르페니라민말레산염,"프로필렌글리콜,폴리에틸렌글리콜400,에틸바닐린,젤라틴,산화티탄,포비돈,소르비톨스페셜글리세린블렌드,경질무수규산,적색40호,정제수",,일반의약품,완제의약품,신고,제조,,장방형,,,21.8,7.8,N,"8806417042402,8806417042419",R05X,,201103683,,Acetaminophen/Anhydrous Caffeine/Guaifenesin/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate
201705256,솔루샷노즈연질캡슐,Solushot Nose Soft Cap.,현대약품(주),"Hyundai Pharm Co., Ltd.",2017-07-06,의약품,5133,정상,,아세트아미노펜/슈도에페드린염산염/클로르페니라민말레산염,"프로필렌글리콜,폴리에틸렌글리콜400,젤라틴,포비돈,황색203호,정제수,소르비톨 소르비탄액,청색1호",,일반의약품,완제의약품,신고,제조,,타원형,,,20.09,9,N,"8806420041218,8806420041201",R05X,,201705256,,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate
201705257,솔루샷코프연질캡슐,Solushot Cough Soft Cap.,현대약품(주),"Hyundai Pharm Co., Ltd.",2017-07-06,의약품,5134,정상,,아세트아미노펜/구아이페네신/덱스트로메토르판브롬화수소산염수화물/dl-메틸에페드린염산염,"프로필렌글리콜,폴리에틸렌글리콜400,젤라틴,포비돈,적색40호,정제수,소르비톨 소르비탄액,청색1호",,일반의약품,완제의약품,신고,제조,,타원형,,,19.7,8.95,N,"8806420041119,8806420041102",R05X,,201705257,,Acetaminophen/Guaifenesin/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride
201705258,솔루샷쿨연질캡슐,Solushot Cool Soft Cap.,현대약품(주),"Hyundai Pharm Co., Ltd.",2017-07-06,의약품,5135,정상,,아세트아미노펜/구아이페네신/슈도에페드린염산염/덱스트로메토르판브롬화수소산염수화물/클로르페니라민말레산염/dl-메틸에페드린염산염,"프로필렌글리콜,폴리에틸렌글리콜400,젤라틴,포비돈,적색40호,정제수,소르비톨 소르비탄액,청색1호",,일반의약품,완제의약품,신고,제조,,타원형,,,20.08,9.24,N,"8806420041003,8806420041010",R05X,,201705258,,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride
